,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
71,Sampdoria-Crotone,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,1.0,20.0,1.6153846153846154,1.6153846153846154,0.8461538461538461,2.1538461538461537,1.0439078454267836,0.869718492622904,1.1435437497937313,1.5191090506254998,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,3 , 1
72,Parma-Juventus,0.0,2.0,1.0,1.0,1.0,14.0,2.0,1.0,2.0,2.0,1.0,4.0,0.9230769230769232,1.7692307692307692,2.076923076923077,0.8461538461538461,0.9540735874430286,1.4806443503784736,1.1151635501529555,0.554700196225229,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0 , 4
73,Torino-Bologna,0.0,1.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,13.0,1.6153846153846154,2.3846153846153846,1.4615384615384617,1.9230769230769231,0.9607689228305228,1.325296290046213,1.2659242088545832,1.3821202589704016,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,1 , 1
74,Benevento-Genoa,2.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,18.0,1.1538461538461535,1.7692307692307692,0.9230769230769232,2.0,0.898717034272917,1.7867030229749128,1.1151635501529558,1.4719601443879744,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2 , 0
75,Cagliari-Udinese,0.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,2.0,1.0,10.0,1.4615384615384617,1.8461538461538465,1.1538461538461535,1.2307692307692308,1.1982893790305562,1.344504484072964,1.214231845389905,0.9268086959962984,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1 , 1
76,Inter-Spezia,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,16.0,2.4615384615384617,1.2307692307692308,1.3846153846153846,2.076923076923077,1.3301243435223522,0.9268086959962984,0.869718492622904,1.4411533842457842,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,2 , 1
77,Sassuolo-Milan,2.0,0.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.7692307692307692,1.1538461538461535,2.230769230769231,1.0769230769230769,1.5358952955766088,1.214231845389905,0.4385290096535146,0.9540735874430286,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1 , 2
78,Atalanta-Roma,1.0,0.0,1.0,2.0,1.0,7.0,2.0,0.0,1.0,2.0,2.0,5.0,2.076923076923077,1.4615384615384617,2.1538461538461537,1.6153846153846154,1.7059473644448735,1.126601424298216,1.7246329970051526,1.5021352323976216,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,1.0,1.0,4 , 1
79,Lazio-Napoli,2.0,0.0,2.0,0.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,3.0,1.5384615384615383,1.5384615384615383,2.076923076923077,1.0,0.9674179220468452,1.3301243435223526,1.8912755158683456,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2 , 0
80,Crotone-Parma,0.0,0.0,2.0,1.0,0.0,20.0,2.0,1.0,1.0,1.0,0.0,15.0,0.9285714285714286,2.071428571428572,0.9285714285714286,1.7857142857142858,1.1411388181101378,1.491735474296541,0.9168747682531898,1.4238934396479703,0.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2 , 1
81,Juventus-Fiorentina,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,16.0,1.9285714285714288,1.0,1.1428571428571428,1.5,1.2066664642907563,0.7844645405527362,1.167320591199077,1.1602387022306428,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0 , 3
82,Verona-Inter,2.0,1.0,2.0,0.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2857142857142858,1.0,2.4285714285714284,1.2142857142857142,0.9944903161976936,0.7844645405527362,1.2838814775327387,0.892582375303981,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1 , 2
83,Bologna-Atalanta,2.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,2.0,1.0,2.0,7.0,1.5,1.9285714285714288,2.071428571428572,1.5,1.224744871391589,1.3280573269766118,1.639150141632299,1.0919284281983377,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2 , 2
84,Milan-Lazio,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,8.0,2.2857142857142856,1.1428571428571428,1.5714285714285714,1.6428571428571428,0.4688072309384955,0.9492622930986468,0.937614461876991,1.336306209562122,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3 , 2
85,Napoli-Torino,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,1.5714285714285714,2.2857142857142856,1.8397324220156,0.9607689228305228,0.9376144618769908,1.3259870882635918,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1 , 1
86,Roma-Cagliari,0.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,13.0,2.2142857142857144,1.6428571428571428,1.5,1.9285714285714288,1.672334684416758,1.446860944737466,1.1602387022306428,1.328057326976612,0.0,0.0,5.0,3.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3 , 2
87,Sampdoria-Sassuolo,1.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,2.0,1.0,0.0,6.0,1.6428571428571428,1.7142857142857142,1.8571428571428568,1.2142857142857142,1.0082080720186268,0.9138735334633754,1.5118578920369088,1.188313053066368,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2 , 3
88,Spezia-Genoa,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,19.0,1.3571428571428572,2.071428571428572,1.0,1.9285714285714288,0.8418973861410953,1.384768001357057,1.1094003924504583,1.439245834257849,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1 , 2
89,Udinese-Benevento,2.0,1.0,2.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,2.0,12.0,1.0714285714285714,1.2857142857142858,1.2142857142857142,1.6428571428571428,1.2066664642907567,0.9138735334633754,0.892582375303981,1.7805419597217218,3.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0 , 2
90,Inter-Crotone,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,19.0,2.6666666666666665,1.2666666666666666,1.0,2.333333333333333,1.543033499620919,0.883715101688537,1.1338934190276817,1.759328876372492,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,1.0,6 , 2
91,Atalanta-Sassuolo,1.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,0.0,2.0,5.0,2.2666666666666666,1.4666666666666666,1.8,1.4666666666666666,1.7511900715418265,1.0600988273786194,1.4735767952260148,1.505545305418162,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,5 , 1
92,Cagliari-Napoli,1.0,0.0,1.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,1.0,6.0,1.4666666666666666,2.066666666666667,2.1333333333333333,1.0,1.1254628677422756,1.3870146083619754,1.8464895909600487,0.9258200997725514,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1 , 4
93,Fiorentina-Bologna,1.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0666666666666669,1.4,1.4,1.8,1.1629191512658792,1.1832159566199232,1.2421180068162376,1.3732131246511905,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,0 , 0
94,Genoa-Lazio,1.0,0.0,1.0,0.0,2.0,18.0,2.0,0.0,1.0,2.0,0.0,8.0,1.0,1.8666666666666667,1.5333333333333334,1.6,1.0690449676496976,1.4074631010979934,0.915475416434127,1.2983506020002016,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1 , 1
95,Parma-Torino,1.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,20.0,0.8666666666666667,1.8666666666666667,1.6666666666666667,2.1333333333333333,0.9154754164341268,1.4074631010979937,0.9759000729485332,1.4074631010979934,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0 , 3
96,Roma-Sampdoria,1.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,11.0,2.1333333333333333,1.5333333333333334,1.5333333333333334,1.6666666666666667,1.6417180315870614,1.4573295865416047,1.0600988273786194,0.8997354108424374,0.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1 , 0
97,Spezia-Verona,0.0,0.0,1.0,0.0,0.0,17.0,1.0,2.0,0.0,1.0,0.0,9.0,1.2666666666666666,2.0,1.2666666666666666,0.9333333333333332,0.883715101688537,1.3627702877384935,0.961150104723255,0.7988086367179803,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0 , 1
98,Benevento-Milan,1.0,0.0,1.0,2.0,2.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.1333333333333333,1.6666666666666667,2.2666666666666666,1.0666666666666669,0.9154754164341268,1.7182493859684491,0.4577377082170635,0.9611501047232548,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0 , 2
99,Juventus-Udinese,2.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,12.0,2.066666666666667,1.0,1.0666666666666669,1.4666666666666666,1.2798809468443688,0.7559289460184544,1.1629191512658792,1.1254628677422756,2.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,4 , 1
100,Cagliari-Benevento,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,2.0,2.0,0.0,10.0,1.4375,2.0625,1.1875,1.625,1.0935416468216166,1.3400870618483465,0.9105858919765156,1.6683325008322931,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1 , 2
101,Atalanta-Parma,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,16.0,2.3125,1.375,0.8125,1.9375,1.7017148213885114,1.0878112581387147,0.9105858919765156,1.3889444433333775,3.0,1.0,4.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,3.0,3 , 0
102,Bologna-Udinese,0.0,1.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,0.0,0.0,13.0,1.4375,1.8125,1.125,1.5,1.2093386622447824,1.3275918047351754,1.1474609652039005,1.095445115010332,1.0,2.0,1.0,2.0,0.0,5.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,2 , 2
103,Crotone-Roma,2.0,1.0,0.0,2.0,0.0,20.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,2.375,2.1875,1.5,1.095445115010332,1.707825127659933,1.600781059358212,1.4142135623730951,4.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,6.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,0.0,1 , 3
104,Lazio-Fiorentina,0.0,1.0,2.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,1.0,14.0,1.5625,1.5625,1.0625,1.4375,0.8920949127381756,1.2632629707758134,1.1236102527122116,1.1528949070347507,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2 , 1
105,Sampdoria-Inter,0.0,2.0,2.0,0.0,0.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5625,1.625,2.5625,1.3125,1.0307764064044151,0.8850612031567836,1.547847968417226,0.873212459828649,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,2.0,2 , 1
106,Sassuolo-Genoa,2.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2.0,1.0,19.0,1.8125,1.4375,1.0,1.875,1.42448821218944,1.459166428707386,1.0327955589886444,1.3601470508735445,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2 , 1
107,Torino-Verona,0.0,0.0,1.0,1.0,2.0,17.0,2.0,0.0,1.0,0.0,2.0,8.0,1.625,2.0625,1.25,0.9375,0.957427107756338,1.3889444433333775,0.9309493362512627,0.7719024117939607,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1 , 1
108,Napoli-Spezia,2.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0625,1.0625,1.3125,1.9375,1.8062391868188443,0.9287087810503356,0.873212459828649,1.3400870618483465,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,1 , 2
109,Milan-Juventus,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.1875,1.1875,2.125,1.0,0.5439056290693574,1.0468205831628137,1.2583057392117916,0.7302967433402214,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,1 , 3
110,Benevento-Atalanta,1.0,2.0,2.0,0.0,2.0,10.0,1.0,2.0,1.0,2.0,2.0,5.0,1.1764705882352942,1.7647058823529411,2.411764705882353,1.3529411764705883,0.8828430011649196,1.7149858514250884,1.697749375254331,1.0571882797418488,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,1 , 4
111,Genoa-Bologna,1.0,0.0,2.0,1.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0588235294117647,1.7647058823529411,1.3529411764705883,1.8235294117647056,1.0289915108550531,1.3932610920384718,1.2217393579743303,1.2862393885688164,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2 , 0
112,Milan-Torino,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,17.0,2.176470588235294,1.1176470588235294,1.5294117647058822,2.0588235294117645,0.5285941398709244,1.053704948098403,1.007326105267277,1.3449251017851382,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2 , 0
113,Roma-Inter,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,2.176470588235294,1.5294117647058822,2.5294117647058822,1.3529411764705883,1.5506165756581742,1.3746657347707991,1.5048939771136507,0.8617697249402124,3.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,2.0,2.0,2 , 2
114,Parma-Lazio,1.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,1.0,2.0,8.0,0.7647058823529411,1.9411764705882355,1.588235294117647,1.4705882352941178,0.903424856082804,1.3449251017851382,0.8702602720890289,1.280510008689093,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0 , 2
115,Udinese-Napoli,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,2.0,0.0,7.0,1.1176470588235294,1.5294117647058822,2.0588235294117645,1.0588235294117647,1.1114378604524229,1.0675700831106785,1.7489492643904123,0.8993461677306268,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1 , 2
116,Verona-Crotone,0.0,1.0,0.0,2.0,1.0,9.0,1.0,0.0,2.0,0.0,0.0,20.0,1.2941176470588236,0.9411764705882352,1.0,2.3529411764705883,0.919558717697852,0.7475450015964021,1.0606601717798212,1.656093916063799,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,6.0,3.0,2 , 1
117,Fiorentina-Cagliari,1.0,1.0,2.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0588235294117647,1.3529411764705883,1.3529411764705883,2.0,1.0880365478290537,1.1694644324747672,1.1147408034263075,1.3228756555322954,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1 , 0
118,Juventus-Sassuolo,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,2.176470588235294,1.0,1.7647058823529411,1.5294117647058822,1.2366938848016846,0.7071067811865476,1.3932610920384718,1.4627733530362594,1.0,4.0,0.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3 , 1
119,Spezia-Sampdoria,1.0,0.0,0.0,0.0,2.0,16.0,2.0,2.0,0.0,0.0,2.0,11.0,1.3529411764705883,1.8823529411764703,1.5294117647058822,1.6470588235294117,0.8617697249402124,1.3173056280328643,1.007326105267277,0.8617697249402124,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2 , 1
120,Lazio-Roma,2.0,0.0,1.0,2.0,2.0,8.0,0.0,2.0,2.0,2.0,1.0,4.0,1.6666666666666667,1.3888888888888888,2.055555555555556,1.6111111111111112,0.90748521297303,1.2897281468629185,1.589384720843155,1.3779306261410682,2.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,3 , 0
121,Bologna-Verona,1.0,1.0,1.0,1.0,0.0,14.0,1.0,0.0,2.0,1.0,2.0,9.0,1.3333333333333333,1.7222222222222223,1.2222222222222223,0.9444444444444444,1.1881770515720094,1.3197840980097757,0.9428090415820634,0.7253576985527026,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1 , 0
122,Torino-Spezia,1.0,1.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,15.0,1.4444444444444444,1.9444444444444444,1.2777777777777777,1.7777777777777777,1.0416176459053668,1.3920878193318216,0.8947924869885988,1.3527990831890464,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0 , 0
123,Sampdoria-Udinese,2.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,13.0,1.5555555555555556,1.6111111111111112,1.1111111111111112,1.5555555555555556,0.9835244081556432,0.8498365855987975,1.078609610939221,1.041617645905367,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2 , 1
124,Napoli-Fiorentina,0.0,1.0,2.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,2.0,12.0,2.2777777777777777,1.0,1.0,1.6111111111111112,1.934381054849193,0.90748521297303,1.0846522890932808,1.576999716098631,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6 , 0
125,Crotone-Benevento,0.0,2.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,2.0,0.0,10.0,1.1666666666666667,2.2777777777777777,1.1666666666666667,1.8888888888888888,1.2485285456935955,1.6379885640466822,0.8574929257125443,1.7452081921613043,1.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,4 , 1
126,Sassuolo-Parma,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,1.7222222222222223,1.5,0.7777777777777778,1.8888888888888888,1.3636264606493254,1.4245742398014511,0.8782037520219096,1.323493100445977,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,1 , 1
127,Atalanta-Genoa,2.0,1.0,2.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,2.0,17.0,2.2777777777777777,1.2777777777777777,1.0,1.6666666666666667,1.7423971167384034,1.0740552924509197,1.0289915108550531,1.4142135623730951,4.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0 , 0
128,Inter-Juventus,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.5,1.2777777777777777,2.055555555555556,1.0555555555555556,1.465284553774253,0.8947924869885988,1.3048426644944466,0.7253576985527025,2.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,2 , 0
129,Cagliari-Milan,1.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,0.0,2.0,1.0,1.2777777777777777,2.0,2.1666666666666665,1.0555555555555556,1.127493605332358,1.2833778958394957,0.5144957554275265,1.055641551364534,1.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,0 , 2
130,Benevento-Torino,2.0,0.0,2.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,1.0,18.0,1.2105263157894737,1.894736842105263,1.4736842105263157,1.947368421052632,0.8549819600709617,1.6962290477574486,1.0202625507753482,1.3529262199858298,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2 , 2
131,Roma-Spezia,2.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,13.0,2.1578947368421053,1.6842105263157894,1.368421052631579,1.894736842105263,1.6077298658784152,1.3764944032233706,0.9551338658818384,1.4100723717480783,3.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,4 , 3
132,Milan-Atalanta,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0526315789473686,1.1578947368421053,2.3157894736842106,1.2105263157894737,0.7050361858740393,1.11868761873192,1.7013926184468011,1.0841764600337107,3.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0 , 3
133,Udinese-Inter,0.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0526315789473684,1.4736842105263157,2.3684210526315788,1.2105263157894737,1.0787690624311024,1.0733344230135038,1.5351629054269225,0.9176629354822472,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0 , 0
134,Fiorentina-Crotone,2.0,1.0,0.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,2.0,20.0,1.0526315789473684,1.5789473684210529,1.1578947368421053,2.263157894736842,1.0787690624311024,1.5389675281277313,1.213953957333768,1.593113836455648,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,1.0,2 , 1
