,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
10,Salernitana-Lecce,1.0,2.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,17.0,1.4285714285714286,1.1428571428571428,0.8571428571428571,1.1428571428571428,1.3972762620115438,0.8997354108424372,0.6900655593423541,0.3779644730092273,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1 , 2
11,Bologna-Empoli,1.0,0.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,1.4285714285714286,0.8571428571428571,1.0,0.816496580927726,0.5345224838248488,0.6900655593423541,0.816496580927726,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0 , 1
12,Spezia-Sampdoria,0.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,1.5714285714285714,0.5714285714285714,1.8571428571428568,1.0,0.9759000729485332,0.5345224838248488,1.214985792587912,0.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2 , 1
13,Torino-Sassuolo,1.0,2.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,13.0,0.8571428571428571,1.0,0.7142857142857143,1.1428571428571428,0.8997354108424372,1.0,0.7559289460184544,1.4638501094227998,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0 , 1
14,Udinese-Inter,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,6.0,2.142857142857143,1.0,1.8571428571428568,1.5714285714285714,1.3451854182690983,1.4142135623730951,0.8997354108424372,1.3972762620115438,0.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,3 , 1
15,Cremonese-Lazio,0.0,0.0,0.0,1.0,1.0,18.0,1.0,2.0,1.0,0.0,2.0,7.0,0.7142857142857143,2.0,1.8571428571428568,0.7142857142857143,0.7559289460184544,1.4142135623730951,1.3451854182690983,0.7559289460184544,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0 , 4
16,Fiorentina-Verona,1.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,2.0,0.0,14.0,1.0,0.8571428571428571,0.8571428571428571,1.8571428571428568,1.1547005383792517,0.8997354108424372,0.8997354108424372,1.4638501094227998,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2 , 0
17,Monza-Juventus,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,2.0,1.0,1.0,8.0,0.5714285714285714,2.0,1.2857142857142858,0.7142857142857143,0.5345224838248488,1.2909944487358056,1.1126972805283737,0.7559289460184545,0.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1 , 0
18,Roma-Atalanta,2.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.1428571428571428,1.0,1.5714285714285714,0.4285714285714285,1.0690449676496976,1.4142135623730951,0.7867957924694432,0.5345224838248487,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0 , 1
19,Milan-Napoli,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.8571428571428568,1.1428571428571428,2.142857142857143,0.7142857142857143,1.3451854182690983,0.8997354108424372,1.772810520855837,0.7559289460184544,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1 , 2
20,Napoli-Torino,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,9.0,2.25,0.75,0.875,1.25,1.6690459207925603,0.7071067811865476,0.8345229603962802,1.164964745021435,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3 , 1
21,Inter-Roma,0.0,2.0,0.0,2.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,6.0,1.75,1.625,1.25,1.0,0.8864052604279183,1.3024701806293193,1.035098339013531,1.3093073414159542,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1 , 2
22,Empoli-Milan,1.0,1.0,1.0,0.0,2.0,14.0,2.0,1.0,2.0,2.0,0.0,5.0,0.875,1.25,2.0,1.125,0.6408699444616557,1.035098339013531,1.3093073414159542,0.8345229603962802,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1 , 3
23,Lazio-Spezia,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,12.0,2.125,0.625,0.875,1.875,1.4577379737113252,0.7440238091428449,0.9910312089651148,1.246423454758225,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,4 , 0
24,Lecce-Cremonese,1.0,1.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,19.0,0.875,1.125,0.75,1.875,0.6408699444616557,0.3535533905932738,0.7071067811865476,1.3562026818605375,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,1 , 1
25,Sampdoria-Monza,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,18.0,0.5,2.0,0.875,1.75,0.5345224838248488,1.1952286093343936,0.9910312089651148,1.3887301496588271,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0 , 3
26,Sassuolo-Salernitana,1.0,1.0,1.0,0.0,2.0,11.0,2.0,1.0,1.0,1.0,0.0,13.0,1.25,1.0,1.25,1.625,1.6690459207925603,1.4142135623730951,1.3887301496588271,1.5979898086569353,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,5 , 0
27,Atalanta-Fiorentina,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,10.0,1.5,0.375,0.875,0.875,0.7559289460184544,0.5175491695067657,1.1259916264596033,0.8345229603962802,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1 , 0
28,Juventus-Bologna,1.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0,16.0,1.5,0.625,0.875,1.625,1.1952286093343936,0.7440238091428449,0.8345229603962802,0.7440238091428449,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,3 , 0
29,Verona-Udinese,0.0,1.0,2.0,0.0,0.0,17.0,2.0,2.0,2.0,2.0,2.0,3.0,0.875,1.875,2.125,1.0,0.8345229603962802,1.3562026818605375,1.246423454758225,1.3093073414159542,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1 , 2
30,Sassuolo-Inter,1.0,1.0,0.0,2.0,2.0,8.0,2.0,0.0,2.0,0.0,0.0,9.0,1.2222222222222223,1.1111111111111112,1.7777777777777777,1.5555555555555556,1.563471919941143,1.3642254619787415,0.8333333333333334,1.2360330811826106,0.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1 , 2
31,Milan-Juventus,1.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,7.0,2.0,1.0,1.3333333333333333,0.7777777777777778,1.224744871391589,0.8660254037844386,1.224744871391589,0.8333333333333334,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2 , 0
32,Bologna-Sampdoria,1.0,1.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,20.0,0.8888888888888888,1.5555555555555556,0.5555555555555556,1.8888888888888888,0.7817359599705717,0.7264831572567789,0.5270462766947299,1.1666666666666667,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,1 , 1
33,Torino-Empoli,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,0.0,15.0,0.8888888888888888,1.2222222222222223,0.8888888888888888,1.2222222222222223,0.7817359599705717,1.0929064207170005,0.6009252125773316,0.9718253158075502,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1 , 1
34,Monza-Spezia,0.0,0.0,1.0,2.0,2.0,16.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,1.5555555555555556,0.7777777777777778,1.8888888888888888,1.0,1.4240006242195884,0.9718253158075502,1.1666666666666667,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,2 , 0
35,Salernitana-Verona,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,18.0,1.3333333333333333,1.5555555555555556,0.8888888888888888,1.8888888888888888,1.3228756555322954,1.5092308563562362,0.7817359599705717,1.2692955176439846,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2 , 1
36,Udinese-Atalanta,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.111111111111111,1.1111111111111112,1.5555555555555556,0.5555555555555556,1.1666666666666667,1.2692955176439846,0.7264831572567789,0.7264831572567789,1.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2 , 2
37,Cremonese-Napoli,0.0,1.0,1.0,0.0,1.0,19.0,1.0,2.0,2.0,2.0,2.0,1.0,0.7777777777777778,2.111111111111111,2.4444444444444446,0.7777777777777778,0.6666666666666667,1.4529663145135578,1.6666666666666667,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1 , 4
38,Roma-Lecce,2.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,13.0,1.3333333333333333,1.0,0.8888888888888888,1.2222222222222223,1.0,1.224744871391589,0.6009252125773316,0.4409585518440984,3.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2 , 1
39,Fiorentina-Lazio,0.0,1.0,0.0,2.0,0.0,11.0,1.0,0.0,2.0,2.0,2.0,4.0,0.7777777777777778,1.2222222222222223,2.333333333333333,0.5555555555555556,1.0929064207170005,1.3017082793177757,1.5,0.7264831572567789,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0 , 4
40,Empoli-Monza,1.0,0.0,2.0,0.0,1.0,14.0,0.0,1.0,2.0,2.0,2.0,12.0,0.9,1.1,0.9,1.5,0.5676462121975466,0.9944289260117531,0.9944289260117534,1.35400640077266,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1 , 0
41,Torino-Juventus,2.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,8.0,0.8,1.2,1.3,0.7,0.7888106377466155,1.0327955589886444,1.1595018087284057,0.8232726023485646,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0 , 1
42,Atalanta-Sassuolo,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,9.0,1.6,0.6,1.2,1.2,0.6992058987801011,0.6992058987801011,1.4757295747452437,1.3165611772087666,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,2 , 1
43,Inter-Salernitana,0.0,2.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,11.0,1.8,1.4,1.2,1.6,0.7888106377466155,1.2649110640673518,1.3165611772087666,1.4298407059684812,2.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,2 , 0
44,Lazio-Udinese,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.1,0.5,1.9,1.0,1.5951314818673863,0.7071067811865476,1.286683937707919,1.247219128924647,1.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0 , 0
45,Spezia-Cremonese,1.0,0.0,2.0,0.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,19.0,0.9,1.9,0.9,2.1,0.9944289260117534,1.100504934614612,0.7378647873726218,1.3703203194062978,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,2 , 2
46,Napoli-Bologna,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,17.0,2.5,0.9,1.0,1.7,1.5811388300841898,0.7378647873726218,0.816496580927726,0.8232726023485646,2.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3 , 2
47,Verona-Milan,2.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,2.0,2.0,5.0,0.9,1.9,2.0,1.0,0.7378647873726218,1.1972189997378648,1.1547005383792517,0.816496580927726,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1 , 2
48,Sampdoria-Roma,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,2.0,2.0,6.0,0.5,1.8,1.3,0.9,0.5270462766947299,1.1352924243950937,0.9486832980505138,1.1972189997378648,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0 , 1
49,Lecce-Fiorentina,0.0,1.0,2.0,1.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,13.0,0.9,1.2,0.8,1.2,0.5676462121975466,0.4216370213557839,1.0327955589886446,1.229272594305718,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1 , 1
50,Juventus-Empoli,1.0,0.0,2.0,0.0,2.0,8.0,0.0,2.0,0.0,1.0,2.0,10.0,1.5454545454545454,0.6363636363636364,0.8181818181818182,1.3636363636363635,1.3684762594679063,0.8090398349558906,0.6030226891555273,1.2862913567871996,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,4 , 0
51,Salernitana-Spezia,1.0,0.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,15.0,1.181818181818182,1.4545454545454546,0.8181818181818182,1.818181818181818,1.2504544628399563,1.4396969378057567,0.9816498172140428,1.0787197799411874,2.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,1 , 0
52,Milan-Monza,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,14.0,2.1818181818181817,1.0,0.9090909090909092,1.7272727272727273,1.2504544628399563,0.7745966692414834,0.9438798074485388,1.489356175728901,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4 , 1
53,Fiorentina-Inter,0.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,2.0,2.0,7.0,1.0,1.4545454545454546,2.0,1.5454545454545454,1.1832159566199232,1.4396969378057567,1.0,1.2933395813657265,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,3 , 4
54,Udinese-Torino,2.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,11.0,1.818181818181818,1.0909090909090908,0.9090909090909092,1.181818181818182,1.2504544628399563,1.2210278829367864,0.8312094145936334,0.9816498172140428,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1 , 2
55,Bologna-Lecce,2.0,0.0,0.0,1.0,0.0,17.0,1.0,2.0,1.0,0.0,1.0,16.0,1.0909090909090908,1.5454545454545454,0.8181818181818182,1.2727272727272727,0.8312094145936334,0.9341987329938276,0.6030226891555273,0.4670993664969137,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2 , 0
56,Atalanta-Lazio,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.4545454545454546,0.7272727272727273,2.090909090909091,0.4545454545454545,0.8201995322647243,0.7862453931068965,1.5135749373285392,0.6875516509523286,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0 , 2
57,Roma-Napoli,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.181818181818182,0.9090909090909092,2.363636363636364,0.8181818181818182,0.9816498172140428,1.1361818036340356,1.5666989036012804,0.7507571935295483,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,0 , 1
58,Cremonese-Sampdoria,1.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,20.0,0.8181818181818182,2.0,0.5454545454545454,1.6363636363636365,0.7507571935295483,1.3416407864998738,0.5222329678670935,1.2060453783110543,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0 , 1
59,Sassuolo-Verona,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2727272727272727,1.181818181818182,0.9090909090909092,1.9090909090909087,1.4206272622267313,1.2504544628399563,0.7006490497453706,1.136181803634036,1.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2 , 1
60,Napoli-Sassuolo,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,2.5,0.75,1.1666666666666667,1.4166666666666667,1.5666989036012806,0.7537783614444091,1.403458930534474,1.4433756729740643,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4 , 0
61,Lecce-Juventus,2.0,1.0,0.0,1.0,0.0,17.0,0.0,2.0,0.0,2.0,2.0,8.0,0.75,1.25,1.5,0.5833333333333334,0.621581560508061,0.4522670168666454,1.314257481345542,0.7929614610987591,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0 , 1
62,Inter-Sampdoria,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,18.0,2.083333333333333,1.4166666666666667,0.5,1.75,0.996204919895622,1.3113721705515065,0.5222329678670935,1.2154310870109943,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3 , 0
63,Empoli-Atalanta,2.0,0.0,1.0,2.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,4.0,0.75,1.4166666666666667,1.5,0.6666666666666666,0.621581560508061,1.2401124093721456,0.7977240352174656,0.7784989441615231,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0 , 2
